CompanyIdentifier,Employee Number,Column,Title,First name,Column,Last name,Column,Column,Column,Column,Date of Birth,Gender,Column,Column,Column,National ID 1 Type,NationalID1,Column,Column,Column,Column,Column,Column,Nationality,Column,Column,Column,Column,Column,Column,Column,Column,Job Title,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Work Email,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Joining Date,Column,Column,Column,Column,Column,Column,Column,Column,Leaving Date,Column,Column,Column,Column,Column,Column,Column,Column,Column,Full Time Equivalent,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,CompanyName,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column
CZ,111111499,xxx,Undisclosed,Dana, ,Svoboda, , , , ,24/01/1991,Undisclosed, ,Undefined,CZ,NUM,1000000389, , , , , , ,CZ, , , , , , , , ,Admin, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,employeee@company.com, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,01/03/2021, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,Company Clothes, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
CZ,111111500,xxx,Undisclosed,Jakub, ,Krejci, , , , ,25/01/1991,Undisclosed, ,Undefined,CZ,NUM,1000000390, , , , , , ,CZ, , , , , , , , ,Admin, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,employeed@company.com, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,04/01/2021, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,Company Shoes, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
CZ,111111501,xxx,Mr,Viktor, ,Novak, , , , ,26/01/1991,Undisclosed, ,Undefined,CZ,NUM,1000000391, , , , , , ,CZ, , , , , , , , ,Admin, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,employeef@company.com, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,02/09/2019, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,Company Spaghetti, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
CZ,111111502,xxx,Undisclosed,Eva, ,Smith, , , , ,27/01/1991,Undisclosed, ,Undefined,CZ,NUM,1000000392, , , , , , ,CZ, , , , , , , , ,Admin, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,employeeg@company.com, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,16/03/2020, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,Company Fruit, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
CZ,111111503,xxx,Mr,Ivan, ,Kral, , , , ,28/01/1991,Undisclosed, ,Undefined,CZ,NUM,1000000393, , , , , , ,CZ, , , , , , , , ,Admin, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,employeea@company.com, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,30/09/2019, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,Company Vegetables, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
CZ,111111504,xxx,Undisclosed,Petra, ,Svoboda, , , , ,29/01/1991,Undisclosed, ,Undefined,CZ,NUM,1000000394, , , , , , ,CZ, , , , , , , , ,Admin, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,employeeb@company.com, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,30/11/2020, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,Company Clothes, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
CZ,111111505,xxx,Undisclosed,Michaela, ,Krejci, , , , ,30/01/1991,Undisclosed, ,Undefined,CZ,NUM,1000000395, , , , , , ,CZ, , , , , , , , ,Admin, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,employeec@company.com, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,20/12/2021, , , , , , , , ,31/05/2024, , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,Company Shoes, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
CZ,111111506,xxx,Undisclosed,Petr, ,Novak, , , , ,31/01/1991,Undisclosed, ,Undefined,CZ,NUM,1000000396, , , , , , ,CZ, , , , , , , , ,Admin, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,employeed@company.com, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,01/07/2021, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,Company Spaghetti, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
CZ,111111507,xxx,Mr,Jana, ,Smith, , , , ,01/02/1991,Undisclosed, ,Undefined,CZ,NUM,1000000397, , , , , , ,CZ, , , , , , , , ,Admin, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,employeee@company.com, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,16/09/2019, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,Company Fruit, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
CZ,111111508,xxx,Undisclosed,Dana, ,Kral, , , , ,02/02/1991,Undisclosed, ,Undefined,CZ,NUM,1000000398, , , , , , ,CZ, , , , , , , , ,Admin, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,employeed@company.com, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19/09/2022, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,Company Vegetables, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
CZ,111111509,xxx,Undisclosed,Jakub, ,Svoboda, , , , ,03/02/1991,Undisclosed, ,Undefined,CZ,NUM,1000000399, , , , , , ,CZ, , , , , , , , ,Admin, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,employeef@company.com, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,31/08/2020, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,Company Clothes, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
CZ,111111510,xxx,Undisclosed,Viktor, ,Krejci, , , , ,04/02/1991,Undisclosed, ,Undefined,CZ,NUM,1000000400, , , , , , ,CZ, , , , , , , , ,Admin, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,employeeg@company.com, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,02/08/2021, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,Company Shoes, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
CZ,111111511,xxx,Undisclosed,Eva, ,Novak, , , , ,05/02/1991,Undisclosed, ,Undefined,CZ,NUM,1000000401, , , , , , ,CZ, , , , , , , , ,Admin, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,employeea@company.com, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,07/06/2021, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,Company Spaghetti, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
CZ,111111512,xxx,Undisclosed,Ivan, ,Smith, , , , ,06/02/1991,Undisclosed, ,Undefined,CZ,NUM,1000000402, , , , , , ,CZ, , , , , , , , ,Admin, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,employeeb@company.com, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,05/09/2022, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,Company Fruit, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
CZ,111111513,xxx,Mr,Petra, ,Kral, , , , ,07/02/1991,Undisclosed, ,Undefined,CZ,NUM,1000000403, , , , , , ,CZ, , , , , , , , ,Admin, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,employeec@company.com, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,29/04/2019, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,Company Vegetables, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
CZ,111111514,xxx,Mr,Michaela, ,Svoboda, , , , ,08/02/1991,Undisclosed, ,Undefined,CZ,NUM,1000000404, , , , , , ,CZ, , , , , , , , ,Admin, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,employeed@company.com, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,27/05/2019, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,Company Clothes, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
CZ,111111515,xxx,Undisclosed,Petr, ,Krejci, , , , ,09/02/1991,Undisclosed, ,Undefined,CZ,NUM,1000000405, , , , , , ,CZ, , , , , , , , ,Admin, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,employeee@company.com, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,06/09/2021, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,Company Shoes, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
CZ,111111516,xxx,Ms,Jana, ,Novak, , , , ,10/02/1991,Undisclosed, ,Undefined,CZ,NUM,1000000406, , , , , , ,CZ, , , , , , , , ,Admin, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,employeed@company.com, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,09/12/2019, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,Company Spaghetti, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
CZ,111111517,xxx,Mr,Dana, ,Smith, , , , ,11/02/1991,Undisclosed, ,Undefined,CZ,NUM,1000000407, , , , , , ,CZ, , , , , , , , ,Admin, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,employeef@company.com, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,04/08/2014, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,Company Fruit, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
CZ,111111518,xxx,Undisclosed,Jakub, ,Kral, , , , ,12/02/1991,Undisclosed, ,Undefined,CZ,NUM,1000000408, , , , , , ,CZ, , , , , , , , ,Admin, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,employeeg@company.com, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,08/04/2024, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,Company Vegetables, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
CZ,111111519,xxx,Undisclosed,Viktor, ,Svoboda, , , , ,13/02/1991,Undisclosed, ,Undefined,CZ,NUM,1000000409, , , , , , ,CZ, , , , , , , , ,Admin, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,employeea@company.com, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,05/10/2020, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,Company Clothes, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
CZ,111111520,xxx,Mr,Eva, ,Krejci, , , , ,14/02/1991,Undisclosed, ,Undefined,CZ,NUM,1000000410, , , , , , ,CZ, , , , , , , , ,Admin, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,employeeb@company.com, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,02/07/2018, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,Company Shoes, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
CZ,111111521,xxx,Undisclosed,Ivan, ,Novak, , , , ,15/02/1991,Undisclosed, ,Undefined,CZ,NUM,1000000411, , , , , , ,CZ, , , , , , , , ,Admin, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,employeec@company.com, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11/09/2023, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,Company Spaghetti, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
CZ,111111522,xxx,Undisclosed,Petra, ,Smith, , , , ,16/02/1991,Undisclosed, ,Undefined,CZ,NUM,1000000412, , , , , , ,CZ, , , , , , , , ,Admin, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,employeed@company.com, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13/09/2021, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,Company Fruit, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
CZ,111111523,xxx,Undisclosed,Michaela, ,Kral, , , , ,17/02/1991,Undisclosed, ,Undefined,CZ,NUM,1000000413, , , , , , ,CZ, , , , , , , , ,Admin, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,employeee@company.com, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18/09/2023, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,Company Vegetables, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
CZ,111111524,xxx,Mr,Petr, ,Svoboda, , , , ,18/02/1991,Undisclosed, ,Undefined,CZ,NUM,1000000414, , , , , , ,CZ, , , , , , , , ,Admin, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,employeed@company.com, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,02/09/2019, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,Company Clothes, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
CZ,111111525,xxx,Mr,Jana, ,Krejci, , , , ,19/02/1991,Undisclosed, ,Undefined,CZ,NUM,1000000415, , , , , , ,CZ, , , , , , , , ,Admin, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,employeef@company.com, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11/11/2019, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,Company Shoes, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
CZ,111111526,xxx,Undisclosed,Dana, ,Novak, , , , ,20/02/1991,Undisclosed, ,Undefined,CZ,NUM,1000000416, , , , , , ,CZ, , , , , , , , ,Admin, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,employeeg@company.com, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,28/09/2020, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,Company Spaghetti, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
CZ,111111527,xxx,Undisclosed,Jakub, ,Smith, , , , ,21/02/1991,Undisclosed, ,Undefined,CZ,NUM,1000000417, , , , , , ,CZ, , , , , , , , ,Admin, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,employeea@company.com, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14/02/2022, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,Company Fruit, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
CZ,111111528,xxx,Undisclosed,Viktor, ,Kral, , , , ,22/02/1991,Undisclosed, ,Undefined,CZ,NUM,1000000418, , , , , , ,CZ, , , , , , , , ,Admin, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,employeeb@company.com, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12/10/2020, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,Company Vegetables, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
CZ,111111529,xxx,Mr,Eva, ,Svoboda, , , , ,23/02/1991,Undisclosed, ,Undefined,CZ,NUM,1000000419, , , , , , ,CZ, , , , , , , , ,Admin, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,employeec@company.com, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11/02/2019, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,Company Clothes, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
CZ,111111530,xxx,Undisclosed,Ivan, ,Krejci, , , , ,24/02/1991,Undisclosed, ,Undefined,CZ,NUM,1000000420, , , , , , ,CZ, , , , , , , , ,Admin, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,employeed@company.com, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18/03/2024, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,Company Shoes, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
CZ,111111531,xxx,Undisclosed,Petra, ,Novak, , , , ,25/02/1991,Undisclosed, ,Undefined,CZ,NUM,1000000421, , , , , , ,CZ, , , , , , , , ,Admin, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,employeee@company.com, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,24/07/2023, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,Company Spaghetti, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
CZ,111111532,xxx,Undisclosed,Michaela, ,Smith, , , , ,26/02/1991,Undisclosed, ,Undefined,CZ,NUM,1000000422, , , , , , ,CZ, , , , , , , , ,Admin, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,employeed@company.com, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15/02/2021, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,Company Fruit, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
CZ,111111533,xxx,Undisclosed,Petr, ,Kral, , , , ,27/02/1991,Undisclosed, ,Undefined,CZ,NUM,1000000423, , , , , , ,CZ, , , , , , , , ,Admin, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,employeef@company.com, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,31/01/2022, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,Company Vegetables, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
CZ,111111534,xxx,Undisclosed,Jana, ,Svoboda, , , , ,28/02/1991,Undisclosed, ,Undefined,CZ,NUM,1000000424, , , , , , ,CZ, , , , , , , , ,Admin, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,employeeg@company.com, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,06/12/2021, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,Company Clothes, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
CZ,111111535,xxx,Undisclosed,Dana, ,Krejci, , , , ,01/03/1991,Undisclosed, ,Undefined,CZ,NUM,1000000425, , , , , , ,CZ, , , , , , , , ,Admin, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,employeea@company.com, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14/11/2022, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,Company Shoes, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
CZ,111111536,xxx,Undisclosed,Jakub, ,Novak, , , , ,02/03/1991,Undisclosed, ,Undefined,CZ,NUM,1000000426, , , , , , ,CZ, , , , , , , , ,Admin, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,employeeb@company.com, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,01/02/2020, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,Company Spaghetti, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
CZ,111111537,xxx,Undisclosed,Viktor, ,Smith, , , , ,03/03/1991,Undisclosed, ,Undefined,CZ,NUM,1000000427, , , , , , ,CZ, , , , , , , , ,Admin, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,employeec@company.com, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10/01/2022, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,Company Fruit, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
CZ,111111538,xxx,Undisclosed,Eva, ,Kral, , , , ,04/03/1991,Undisclosed, ,Undefined,CZ,NUM,1000000428, , , , , , ,CZ, , , , , , , , ,Admin, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,employeed@company.com, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14/08/2023, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,Company Vegetables, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
CZ,111111539,xxx,Undisclosed,Ivan, ,Svoboda, , , , ,05/03/1991,Undisclosed, ,Undefined,CZ,NUM,1000000429, , , , , , ,CZ, , , , , , , , ,Admin, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,employeee@company.com, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,16/01/2023, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,Company Clothes, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
CZ,111111540,xxx,Undisclosed,Petra, ,Krejci, , , , ,06/03/1991,Undisclosed, ,Undefined,CZ,NUM,1000000430, , , , , , ,CZ, , , , , , , , ,Admin, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,employeed@company.com, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,07/11/2022, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,Company Shoes, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
CZ,111111541,xxx,Mr,Michaela, ,Novak, , , , ,07/03/1991,Undisclosed, ,Undefined,CZ,NUM,1000000431, , , , , , ,CZ, , , , , , , , ,Admin, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,employeef@company.com, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,01/08/2016, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,Company Spaghetti, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
CZ,111111542,xxx,Undisclosed,Petr, ,Smith, , , , ,08/03/1991,Undisclosed, ,Undefined,CZ,NUM,1000000432, , , , , , ,CZ, , , , , , , , ,Admin, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,employeeg@company.com, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,03/05/2021, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,Company Fruit, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
CZ,111111543,xxx,Undisclosed,Jana, ,Kral, , , , ,09/03/1991,Undisclosed, ,Undefined,CZ,NUM,1000000433, , , , , , ,CZ, , , , , , , , ,Admin, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,employeea@company.com, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,30/11/2020, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,Company Vegetables, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
CZ,111111544,xxx,Undisclosed,Dana, ,Svoboda, , , , ,10/03/1991,Undisclosed, ,Undefined,CZ,NUM,1000000434, , , , , , ,CZ, , , , , , , , ,Admin, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,employeeb@company.com, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,08/02/2021, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,Company Clothes, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
CZ,111111545,xxx,Undisclosed,Jakub, ,Krejci, , , , ,11/03/1991,Undisclosed, ,Undefined,CZ,NUM,1000000435, , , , , , ,CZ, , , , , , , , ,Admin, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,employeec@company.com, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,03/02/2020, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,Company Shoes, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
CZ,111111546,xxx,Mr,Viktor, ,Novak, , , , ,12/03/1991,Undisclosed, ,Undefined,CZ,NUM,1000000436, , , , , , ,CZ, , , , , , , , ,Admin, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,employeed@company.com, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,01/11/2021, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,Company Spaghetti, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
